typology,location,time,mean,median,min,max,area_m2_bin_0_-inf_15.0,percent_bin_0_-inf_15.0,area_m2_bin_1_15.0_20.0,percent_bin_1_15.0_20.0,area_m2_bin_2_20.0_25.0,percent_bin_2_20.0_25.0,area_m2_bin_3_25.0_30.0,percent_bin_3_25.0_30.0,area_m2_bin_4_30.0_35.0,percent_bin_4_30.0_35.0,area_m2_bin_5_35.0_40.0,percent_bin_5_35.0_40.0,area_m2_bin_6_40.0_45.0,percent_bin_6_40.0_45.0,area_m2_bin_7_45.0_50.0,percent_bin_7_45.0_50.0,area_m2_bin_8_50.0_inf,percent_bin_8_50.0_inf
historisch,4,12:00,57.823784,63.785904,33.510963,70.41639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.75,0.5636079000510269,11458.5,6.625392277747823,22436.5,12.972955783016019,15446.75,8.931428910093048,122631.75,70.90661512909209
historisch,5,morning,37.6621,37.32565,26.787788,49.717316,0.0,0.0,0.0,0.0,0.0,0.0,15589.0,11.870278996101364,34626.0,26.366045321637426,32222.5,24.535894858674464,27463.0,20.91176291423002,21427.5,16.316017909356724,0.0,0.0
historisch,5,afternoon,55.66842,55.82473,35.10709,75.0568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10456.25,7.961935002436647,17944.75,13.664070114522417,14767.75,11.244936342592593,88159.25,67.12905854044834
historisch,5,evening,40.418686,36.57093,33.880733,67.66745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24014.75,18.286085221734893,68488.75,52.150912219785575,7706.5,5.868131700779728,16187.5,12.326008162768032,14930.5,11.368862694931774
historisch,5,12:00,55.396763,62.724598,33.516777,70.58809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.5,1.1791087962962963,18346.25,13.969793189571151,25096.75,19.109976547270954,4537.0,3.4547088206627676,81799.5,62.286412646198826
tuindorp,0,morning,41.453686,42.456554,26.817566,49.39522,0.0,0.0,0.0,0.0,0.0,0.0,7221.0,1.813851054971292,41846.0,10.511343476849284,65546.0,16.464572946842306,183867.5,46.18588268244482,99622.75,25.024349838892295,0.0,0.0
tuindorp,0,afternoon,63.71332,66.69284,35.032307,74.92785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6709.5,1.6853667986885312,9528.5,2.3934745571657605,16362.5,4.110114649905521,365502.75,91.81104399424018
tuindorp,0,evening,44.886505,45.381786,33.69517,67.4591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19747.75,4.960459378314545,144378.25,36.26653387029621,26816.25,6.736003787962043,95636.75,24.02310204701921,111524.25,28.01390091640799
tuindorp,0,12:00,60.67866,63.229824,33.634323,70.578766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.75,0.16723048606109092,19849.5,4.9860180744568146,10640.5,2.6727990791333656,14218.25,3.5714980975412787,352729.25,88.60245426280746
tuindorp,1,morning,42.71755,44.264877,26.911919,49.644436,0.0,0.0,0.0,0.0,0.0,0.0,2559.75,0.77960939581985,34620.0,10.544028629078312,41302.25,12.579205847641528,104933.25,31.95895991167625,144922.25,44.13819621578406,0.0,0.0
tuindorp,1,afternoon,64.65113,68.400955,35.307713,75.13056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2878.75,0.8767655232801614,12999.5,3.9591883351734114,14176.0,4.317508661057601,298283.25,90.84653748048883
tuindorp,1,evening,46.31166,46.652233,33.74372,67.245094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7113.0,2.166368447100925,114328.0,34.820268778315,27944.25,8.510831080823847,75513.75,22.99881981193132,103438.5,31.50371188182891
tuindorp,1,12:00,62.235657,65.345406,33.715317,70.00185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5,0.0513191456961206,11662.25,3.55190923973046,16376.75,4.9877793429017405,13912.0,4.2371035900559635,286218.0,87.17188868161571
tuindorp,2,morning,40.899647,41.75037,26.7985,48.988617,0.0,0.0,0.0,0.0,0.0,0.0,3920.75,1.706109270190356,26273.75,11.432988187888506,44495.25,19.362050246620527,116079.75,50.511952446949934,39037.0,16.986899848350678,0.0,0.0
tuindorp,2,afternoon,63.3434,66.72737,35.102257,75.02851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5031.0,2.189233115686458,7765.25,3.3790384519149805,9380.75,4.082021178687286,207629.5,90.34970725371127
tuindorp,2,evening,46.563126,46.572678,33.90117,67.42344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9628.5,4.189829269407088,73546.0,32.00344637771342,14186.75,6.173345836606014,50688.5,22.05703494026496,81756.75,35.57634357600851
tuindorp,2,12:00,60.67621,63.336105,33.499496,69.29395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.75,0.1352224588947658,13067.25,5.686196865623906,7924.25,3.448227095404177,9347.0,4.067334910022128,199157.25,86.66301867005502
tuindorp,3,morning,42.555565,44.112854,26.936777,49.790287,0.0,0.0,0.0,0.0,0.0,0.0,1298.25,0.7609772395561626,20805.25,12.195125525342462,20786.0,12.183842019190754,53833.5,31.554837839897303,73880.0,43.30521737601332,0.0,0.0
tuindorp,3,afternoon,64.87643,67.35844,35.31825,75.160835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434.5,0.8408410168637128,3715.25,2.1777166872798253,6453.0,3.782465724518326,159000.25,93.19897657133814
tuindorp,3,evening,45.094482,40.93339,33.99518,66.66586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.5,0.7218513156275095,71621.0,41.981090602158226,24710.75,14.484358422770995,23207.75,13.603365708692108,49832.0,29.20933395075116
tuindorp,3,12:00,62.23279,65.33251,33.822033,69.631714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,0.015972755461510058,4096.5,2.4011887247000345,10070.25,5.902739107753088,5442.0,3.1898618429922103,150967.0,88.49023756909315
tuindorp,4,morning,43.427578,44.844402,26.86785,49.16612,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.3215544718905714,6506.75,8.141146147758658,8451.25,10.574074827101912,25527.5,31.93961782562864,39181.75,49.02360672762022,0.0,0.0
tuindorp,4,afternoon,64.809135,67.82511,35.269043,74.401344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.75,0.99062549851891,3760.5,4.7050801227412204,2390.5,2.990957062468525,72981.5,91.31333731627134
tuindorp,4,evening,47.192097,47.82872,33.884422,67.00297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.5,0.6387297972767965,26736.0,33.45167455434365,6143.75,7.6869660960221715,15181.25,18.99454796260209,31352.75,39.2280815897553
tuindorp,4,12:00,62.52664,65.895996,33.713364,69.929504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0250236943105503,3076.0,3.8486441849626365,4860.0,6.080757717463723,1433.25,1.793260493529811,70535.0,88.25231390973329
tuindorp,5,morning,42.628685,44.189556,26.862078,50.016018,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.670974060005126,15919.5,12.179671092647212,15585.5,11.924134791573422,40181.75,30.74220289123258,58141.25,44.48263462516879,0.5,0.00038253937286495207
tuindorp,5,afternoon,64.315605,67.774704,35.1362,74.12896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.25,1.211310924176871,4861.75,3.719621592052362,5281.0,4.040380856199624,118979.5,91.02868662757115
tuindorp,5,evening,45.648617,45.445393,33.883865,66.59394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2084.25,1.5946153757875532,52811.25,40.404764910428405,8955.75,6.851853977070591,30292.25,23.175956635336693,36562.0,27.97280910137676
tuindorp,5,12:00,61.90469,65.21082,33.852894,69.341934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.029838071083466266,4567.5,3.494497171121338,8624.0,6.598039103174694,5496.25,4.205064056217987,111978.75,85.67256159840252
vinex,0,morning,42.276173,43.543945,26.828566,49.757923,0.0,0.0,0.0,0.0,0.0,0.0,3684.0,0.6341154635785955,62516.25,10.760727700853792,96695.75,16.643938745203577,198713.25,34.203893768447166,219357.5,37.757324321916876,0.0,0.0
vinex,0,afternoon,64.042984,66.27961,35.12288,75.426796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3924.75,0.6755550123995909,11501.75,1.9797604596132223,29604.0,5.095644458138095,535936.25,92.2490400698491
vinex,0,evening,47.340076,47.835052,33.52695,67.591774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8967.5,1.5435478880676046,175279.5,30.17031525470261,54139.75,9.31890680490751,122774.25,21.132749851863295,219805.75,37.83448020045898
vinex,0,12:00,60.480095,63.87123,33.514153,70.44592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.25,0.09385218689365614,19747.5,3.399075764662952,24482.5,4.214096589865083,28214.5,4.856474144174344,507977.0,87.43650131440397
vinex,1,morning,41.82459,43.000744,26.80633,49.848827,0.0,0.0,0.0,0.0,0.0,0.0,4582.75,0.8291774944645357,62534.0,11.314556857529928,93014.0,16.82943984946251,215789.25,39.04371603237822,176766.25,31.9831097661648,0.0,0.0
vinex,1,afternoon,63.841286,66.73825,35.104076,75.16803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5199.25,0.9407236022245894,15886.25,2.8743704045468834,28252.75,5.111896668317694,503348.0,91.07300932491084
vinex,1,evening,47.410538,47.79129,33.555176,67.20286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12736.5,2.304472021874979,164213.75,29.711929688860543,39560.75,7.157903783566173,127067.5,22.99089221054441,209107.75,37.8348022951539
vinex,1,12:00,60.600803,63.80283,33.502304,70.526695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,0.0915528475694845,25729.0,4.655263270978788,21027.25,3.8045545732321004,27743.5,5.019755783683781,477680.5,86.42887352453585
vinex,2,morning,43.77882,45.23367,26.878271,49.74803,0.0,0.0,0.0,0.0,0.0,0.0,652.5,0.16459877629323555,24939.5,6.2912048756554,42778.5,10.791247128981114,121292.25,30.597020572955095,206755.75,52.15592864611516,0.0,0.0
vinex,2,afternoon,65.92648,69.200294,35.283497,74.71347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.25,0.2977282846284924,7000.0,1.7658106269006113,15396.5,3.883900473867895,372841.75,94.052560614603
vinex,2,evening,48.15588,48.46614,33.895798,67.26679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2269.75,0.5725640957725232,115328.0,29.09248685417053,23545.5,5.939556302241192,102692.0,25.90494641395394,152583.25,38.49044633386182
vinex,2,12:00,62.87121,65.35512,33.721973,70.31877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75,0.01103631641812882,13735.75,3.464961902635725,12003.75,3.0280499018083162,5281.75,1.3323671826617578,365353.5,92.16358469647608
vinex,3,morning,43.178883,44.24272,26.882372,50.086414,0.0,0.0,0.0,0.0,0.0,0.0,5685.25,0.93352440870151,37490.75,6.156023081751221,80647.0,13.242327600114448,221568.25,36.38175446432053,263615.0,43.28587784175692,3.0,0.0004926033553677551
vinex,3,afternoon,64.70721,67.025116,35.07513,75.07892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10597.5,1.7401213528365946,14732.0,2.4190108770925893,12996.0,2.133957735453115,570683.75,93.70691003461769
vinex,3,evening,48.795166,48.983555,33.621353,67.74507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5706.25,0.9369726321890842,183462.5,30.124747694718923,43445.75,7.133840742156215,96834.5,15.900333205119626,279560.25,45.90410572581615
vinex,3,12:00,61.72617,64.76892,33.663715,70.5063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.5,0.06838976583689,16401.25,2.693103594075131,25998.25,4.268941727896579,8442.5,1.3862679425640907,557750.75,91.5832969696273
