typology,location,time,mean,median,min,max,area_m2_bin_0_-inf_15.0,percent_bin_0_-inf_15.0,area_m2_bin_1_15.0_20.0,percent_bin_1_15.0_20.0,area_m2_bin_2_20.0_25.0,percent_bin_2_20.0_25.0,area_m2_bin_3_25.0_30.0,percent_bin_3_25.0_30.0,area_m2_bin_4_30.0_35.0,percent_bin_4_30.0_35.0,area_m2_bin_5_35.0_40.0,percent_bin_5_35.0_40.0,area_m2_bin_6_40.0_45.0,percent_bin_6_40.0_45.0,area_m2_bin_7_45.0_50.0,percent_bin_7_45.0_50.0,area_m2_bin_8_50.0_inf,percent_bin_8_50.0_inf
vinex,0,evening,40.70245,41.28562,26.129114,61.499645,0.0,0.0,0.0,0.0,0.0,0.0,135872.25,23.38726785999371,102951.25,17.720678506988566,31622.5,5.443082586051611,88079.0,15.16076436388141,83086.0,14.30133480100195,139355.75,23.986871882082752
vinex,0,12:00,54.012325,57.33987,27.558641,64.51885,0.0,0.0,0.0,0.0,0.0,0.0,1704.25,0.2933472526611893,33567.25,5.777826355811241,26368.75,4.538770936546713,23205.25,3.994247519328774,40532.75,6.976776209653996,455588.5,78.4190317259981
vinex,1,morning,34.78557,35.84146,21.499723,42.62528,0.0,0.0,0.0,0.0,11749.75,2.125934922390416,83629.0,15.131369741874344,144672.25,26.176198521312948,277437.25,50.19796493942087,35198.0,6.3685318750014135,0.0,0.0,0.0,0.0
vinex,1,afternoon,56.267193,59.523014,27.889122,68.07268,0.0,0.0,0.0,0.0,0.0,0.0,718.0,0.1299109576183594,20217.5,3.6580428769487208,17970.5,3.251483097326919,36469.5,6.598590068053982,44629.75,8.075060669593281,432681.0,78.28691233045873
vinex,1,evening,41.045807,42.869057,26.150002,61.585014,0.0,0.0,0.0,0.0,0.0,0.0,144553.5,26.154712551651137,78816.75,14.26066778393709,20739.75,3.752535909840348,101278.5,18.324772870683866,72030.25,13.032755926169685,135267.5,24.474554957717874
vinex,1,12:00,53.89021,57.19148,27.547842,64.50749,0.0,0.0,0.0,0.0,0.0,0.0,2226.0,0.4027601555131867,41497.5,7.508328640345223,19701.0,3.564590217324929,23748.75,4.296967764260464,26462.0,4.787888245817586,439051.0,79.43946497673862
vinex,2,morning,36.574013,37.882027,21.547968,42.501827,0.0,0.0,0.0,0.0,2286.25,0.5767263636787889,37683.25,9.505926186593209,70881.25,17.88040921399985,202294.5,51.030539694792246,83273.25,21.006398540935905,0.0,0.0,0.0,0.0
vinex,2,afternoon,58.09188,61.973797,28.040995,67.5305,0.0,0.0,0.0,0.0,0.0,0.0,65.25,0.016459877629323556,8704.5,2.19578551455091,13729.75,3.46344835066981,19596.5,4.943386850008261,23216.5,5.856563202776863,331106.0,83.52435620436484
vinex,2,evening,36.32463,37.64073,25.301516,54.28829,0.0,0.0,0.0,0.0,0.0,0.0,137448.25,34.672511499841704,21849.5,5.511725613209272,137712.25,34.73910778634196,22273.0,5.6185571561367595,72999.5,18.414756122633026,4136.0,1.0433418218372756
vinex,2,12:00,56.254097,59.109016,27.71815,64.315186,0.0,0.0,0.0,0.0,0.0,0.0,410.75,0.103615244999918,23885.5,6.025324246976364,10545.0,2.660067580095278,4245.0,1.070838015884728,7529.75,1.89944465255784,349802.5,88.24071025948587
vinex,3,morning,36.116695,37.20386,21.554123,42.86876,0.0,0.0,0.0,0.0,11658.75,1.9143797897979382,46819.25,7.6877732152672555,131346.75,21.567283255549896,325801.0,53.49688859405666,93383.5,15.333675145328252,0.0,0.0,0.0,0.0
vinex,3,afternoon,56.980778,59.072266,28.079561,67.89852,0.0,0.0,0.0,0.0,0.0,0.0,460.25,0.07557356476933642,23045.5,3.784096875375867,12524.25,2.0564958578215355,20660.75,3.392518258138115,36952.75,6.067682880021938,515365.75,84.6236325638732
vinex,3,evening,35.88454,35.879654,25.303541,54.78641,0.0,0.0,0.0,0.0,0.0,0.0,253273.25,41.58775092496543,38153.75,6.264888423287496,128184.5,21.04803826871267,60350.25,9.909578549094288,120203.75,19.737590192595597,8843.75,1.452153641344528
vinex,3,12:00,55.11863,58.32139,27.707521,64.33284,0.0,0.0,0.0,0.0,0.0,0.0,1797.75,0.29519256070412725,35241.25,5.786652665784633,18583.0,3.051349384266331,6902.75,1.1334392704215905,34316.75,5.634848731772137,512167.75,84.09851738705119
vinex,4,morning,36.273838,37.455124,21.586517,42.543575,0.0,0.0,0.0,0.0,5647.0,0.9559621728798423,46962.0,7.950043485529158,120042.5,20.321602468200545,350367.75,59.312611226672814,67694.5,11.459780646717636,0.0,0.0,0.0,0.0
vinex,4,afternoon,58.227356,61.704544,28.108322,67.907555,0.0,0.0,0.0,0.0,0.0,0.0,176.75,0.029921429795734398,17071.0,2.889893793736814,15068.75,2.5509394355557156,22075.25,3.7370469199337246,29302.25,4.960482128611362,507019.75,85.83171629236665
vinex,4,evening,40.464275,42.88381,26.532795,61.743706,0.0,0.0,0.0,0.0,0.0,0.0,146965.75,24.879351462531556,123449.0,20.898277719115224,5474.25,0.9267178900101783,83834.5,14.192068493411572,112297.0,19.010392089231036,118693.25,20.093192345700434
vinex,4,12:00,56.070206,58.487988,27.753725,64.38431,0.0,0.0,0.0,0.0,0.0,0.0,947.0,0.16031453474715968,31184.25,5.27907975732747,16314.0,2.761743737977997,1304.25,0.22079221958181944,14046.25,2.3778437525789777,526918.0,89.20022599778657
vinex,5,morning,35.22038,36.433464,21.47001,42.73228,0.0,0.0,0.0,0.0,10706.25,2.164603911602277,67924.0,13.732964958942025,118001.5,23.85770073321061,228400.0,46.17821678084857,69573.75,14.066513615396515,0.0,0.0,0.0,0.0
vinex,5,afternoon,56.660946,58.629917,27.941595,67.85368,0.0,0.0,0.0,0.0,0.0,0.0,108.5,0.021936674784247243,15524.75,3.1388146714907132,9273.0,1.8748275140490755,16693.5,3.375114106090612,41372.75,8.364797803501983,411633.0,83.22450923008337
vinex,5,evening,34.008186,29.703426,25.412535,54.9275,0.0,0.0,0.0,0.0,0.0,0.0,253600.0,51.27318640815761,28100.0,5.681295497118411,108749.0,21.987017936517084,38199.25,7.723175338729553,60826.0,12.29788184724998,5131.25,1.037442972227361
vinex,5,12:00,54.42349,58.002014,27.557323,64.47128,0.0,0.0,0.0,0.0,0.0,0.0,629.75,0.1273236953491217,41430.75,8.37652432089817,17786.75,3.5961488499420247,12518.75,2.5310575802331354,26569.25,5.371806419459549,395670.25,79.997139134118
volkswijk,0,morning,34.625355,35.981346,21.467733,42.82822,0.0,0.0,0.0,0.0,15687.25,3.807848358442271,63467.75,15.405859385904122,98770.0,23.97495943287339,210089.5,50.99612473192927,23957.0,5.815208090850945,0.0,0.0,0.0,0.0
