datetime_lst,datetime,ws10,wdir10,ws100,r2m,t2m,stl3,stl4,sp,ssrd,strd,tcc,tp,fdir,sd,alpha_sol,azimuth_sol,CF100,dhi,dni
2003-08-08 19:00:00,2003-08-08 18:00:00,3.9,314,5.5,0.61,27.4,20.0,16.1,101600,177,405,0.0,0.0,117,0.0,0.258,-1.7,0.1,60,459
2003-08-08 20:00:00,2003-08-08 19:00:00,3.8,312,6.0,0.73,24.8,20.0,16.1,101600,54,386,0.0,0.0,27,0.0,0.102,-1.9,0.13,27,265
2003-08-08 21:00:00,2003-08-08 20:00:00,3.7,311,6.0,0.82,22.6,20.0,16.1,101700,1,379,0.0,0.0,0,0.0,0.0,-2.11,0.13,1,0
2003-08-08 22:00:00,2003-08-08 21:00:00,3.3,308,5.59999990463257,0.87,21.4,20.1,16.1,101700,0,373,0.0,0.0,0,0.0,0.0,-2.34,0.11,0,0
2003-08-08 23:00:00,2003-08-08 22:00:00,3.4,301,5.69999980926514,0.93,19.9,20.1,16.1,101700,0,367,0.62,0.0,0,0.0,0.0,-2.59,0.11,0,0
2003-08-11 00:00:00,2003-08-10 23:00:00,1.8,359,3.70000004768372,0.99,17.1,20.5,16.3,101700,0,340,0.57,0.0,0,0.0,0.0,-2.84,0.02,0,0
2003-08-11 01:00:00,2003-08-11 00:00:00,1.9,5,3.5,1.0,16.2,20.5,16.3,101600,0,341,1.0,0.0,0,0.0,0.0,-3.09,0.01,0,0
2003-08-11 02:00:00,2003-08-11 01:00:00,1.7,11,3.20000004768372,1.0,16.1,20.5,16.3,101600,0,341,1.0,0.0,0,0.0,0.0,2.94,0.0,0,0
2003-08-11 03:00:00,2003-08-11 02:00:00,1.4,22,2.70000004768372,1.0,15.7,20.5,16.3,101600,0,340,1.0,0.0,0,0.0,0.0,2.69,0.0,0,0
2003-08-11 04:00:00,2003-08-11 03:00:00,1.1,11,2.09999990463257,1.0,15.4,20.5,16.3,101600,0,341,1.0,0.0,0,0.0,0.0,2.44,0.0,0,0
2003-08-11 05:00:00,2003-08-11 04:00:00,1.4,336,2.0,1.0,15.7,20.5,16.3,101700,0,342,1.0,0.0,0,0.0,0.0,2.2,0.0,0,0
2003-08-11 06:00:00,2003-08-11 05:00:00,1.7,344,2.59999990463257,1.0,16.6,20.5,16.3,101700,15,343,1.0,0.0,5,0.0,0.025,1.98,0.0,10,100
2003-08-11 07:00:00,2003-08-11 06:00:00,1.9,348,2.29999995231628,1.0,18.8,20.5,16.3,101700,107,352,1.0,0.0,57,0.0,0.177,1.78,0.0,50,323
2003-08-11 08:00:00,2003-08-11 07:00:00,2.0,339,2.5,0.91,21.4,20.5,16.3,101800,145,404,0.9,0.0,32,0.0,0.336,1.58,0.0,113,97
2003-08-11 09:00:00,2003-08-11 08:00:00,1.4,348,1.79999995231628,0.75,24.6,20.5,16.3,101800,319,387,0.48,0.0,172,0.0,0.496,1.36,0.0,147,362
2003-08-11 10:00:00,2003-08-11 09:00:00,0.7,353,0.899999976158142,0.64,26.4,20.5,16.3,101800,450,380,0.07,0.0,286,0.0,0.647,1.12,0.0,164,474
2003-08-11 11:00:00,2003-08-11 10:00:00,1.2,330,1.5,0.63,27.2,20.5,16.3,101900,634,373,0.14,0.0,489,0.0,0.78,0.84,0.0,145,695
2003-08-11 12:00:00,2003-08-11 11:00:00,1.5,312,1.79999995231628,0.58,28.6,20.5,16.3,101800,728,382,0.41,0.0,610,0.0,0.879,0.49,0.0,118,792
2003-08-11 13:00:00,2003-08-11 12:00:00,1.3,320,1.5,0.53,29.7,20.5,16.4,101800,758,393,0.5,0.0,635,0.0,0.925,0.09,0.0,123,795
2003-08-11 14:00:00,2003-08-11 13:00:00,0.9,320,1.10000002384186,0.48,30.5,20.5,16.4,101800,744,398,0.37,0.0,623,0.0,0.906,-0.33,0.0,121,791
2003-08-11 15:00:00,2003-08-11 14:00:00,0.7,316,0.800000011920929,0.45,31.0,20.5,16.4,101800,687,401,0.0,0.0,573,0.0,0.828,-0.7,0.0,114,778
2003-08-11 16:00:00,2003-08-11 15:00:00,0.6,323,0.699999988079071,0.44,31.3,20.5,16.4,101700,592,402,0.01,0.0,484,0.0,0.707,-1.01,0.0,108,745
2003-08-11 17:00:00,2003-08-11 16:00:00,0.6,4,0.699999988079071,0.43,31.2,20.5,16.4,101700,462,401,0.12,0.0,368,0.0,0.562,-1.26,0.0,94,691
2003-08-11 18:00:00,2003-08-11 17:00:00,1.0,18,1.20000004768372,0.44,30.9,20.6,16.4,101700,311,399,0.41,0.0,229,0.0,0.405,-1.49,0.0,82,581
2003-08-11 19:00:00,2003-08-11 18:00:00,1.4,8,1.89999997615814,0.49,29.2,20.6,16.4,101700,164,397,0.88,0.0,105,0.0,0.245,-1.69,0.0,59,433
2003-08-11 20:00:00,2003-08-11 19:00:00,2.4,13,3.40000009536743,0.58,27.2,20.6,16.4,101700,42,388,0.99,0.0,15,0.0,0.089,-1.9,0.01,27,169
2003-08-11 21:00:00,2003-08-11 20:00:00,2.6,16,4.69999980926514,0.76,23.5,20.6,16.4,101800,0,386,0.96,0.0,0,0.0,0.0,-2.1,0.05,0,0
2003-08-11 22:00:00,2003-08-11 21:00:00,2.5,14,5.0,0.81,22.1,20.6,16.4,101800,0,379,0.38,0.0,0,0.0,0.0,-2.34,0.07,0,0
2003-08-11 23:00:00,2003-08-11 22:00:00,2.2,24,4.40000009536743,0.88,21.0,20.6,16.4,101800,0,370,0.25,0.0,0,0.0,0.0,-2.59,0.04,0,0
2003-08-12 00:00:00,2003-08-11 23:00:00,2.0,27,3.90000009536743,0.93,20.2,20.6,16.4,101800,0,364,0.49,0.0,0,0.0,0.0,-2.84,0.02,0,0
2003-08-12 01:00:00,2003-08-12 00:00:00,2.0,48,4.09999990463257,0.96,19.9,20.7,16.4,101800,0,363,0.51,0.0,0,0.0,0.0,-3.09,0.03,0,0
2003-08-12 02:00:00,2003-08-12 01:00:00,1.8,60,3.70000004768372,0.97,19.3,20.7,16.4,101800,0,358,0.68,0.0,0,0.0,0.0,2.94,0.02,0,0
2003-08-12 03:00:00,2003-08-12 02:00:00,1.3,67,2.70000004768372,0.98,18.8,20.7,16.4,101800,0,358,0.76,0.0,0,0.0,0.0,2.69,0.0,0,0
2003-08-12 04:00:00,2003-08-12 03:00:00,1.7,83,3.09999990463257,0.97,18.4,20.7,16.4,101800,0,356,0.82,0.0,0,0.0,0.0,2.44,0.0,0,0
2003-08-12 05:00:00,2003-08-12 04:00:00,2.3,88,4.40000009536743,0.97,18.1,20.7,16.4,101700,0,359,0.84,0.0,0,0.0,0.0,2.2,0.04,0,0
2003-08-12 06:00:00,2003-08-12 05:00:00,2.5,99,5.19999980926514,0.95,18.7,20.7,16.4,101700,13,358,0.74,0.0,4,0.0,0.021,1.98,0.08,9,80
2003-08-12 07:00:00,2003-08-12 06:00:00,2.5,124,4.69999980926514,0.88,21.0,20.7,16.4,101700,97,361,0.88,0.0,54,0.0,0.174,1.78,0.05,43,313
2003-08-12 08:00:00,2003-08-12 07:00:00,2.5,140,3.79999995231628,0.76,23.8,20.7,16.4,101700,237,371,0.62,0.0,162,0.0,0.333,1.57,0.02,75,496
2003-08-12 09:00:00,2003-08-12 08:00:00,2.7,148,3.59999990463257,0.64,27.0,20.7,16.4,101700,384,379,0.37,0.0,284,0.0,0.492,1.36,0.01,100,601
2003-08-12 10:00:00,2003-08-12 09:00:00,2.8,170,3.59999990463257,0.57,29.3,20.7,16.4,101700,522,390,0.32,0.0,415,0.0,0.643,1.12,0.01,107,692
2003-08-12 11:00:00,2003-08-12 10:00:00,2.4,202,3.0,0.51,30.9,20.7,16.5,101700,642,400,0.44,0.0,529,0.0,0.776,0.83,0.0,113,755
2003-08-12 12:00:00,2003-08-12 11:00:00,2.7,222,3.40000009536743,0.46,32.2,20.7,16.5,101600,719,407,0.26,0.0,602,0.0,0.874,0.49,0.01,117,785
2003-08-12 13:00:00,2003-08-12 12:00:00,3.5,240,4.5,0.4,33.5,20.7,16.5,101700,753,411,0.11,0.0,631,0.0,0.92,0.09,0.04,122,793
2003-08-12 14:00:00,2003-08-12 13:00:00,4.4,252,5.69999980926514,0.37,34.0,20.7,16.5,101600,743,411,0.16,0.0,625,0.0,0.901,-0.32,0.11,118,797
2003-08-12 15:00:00,2003-08-12 14:00:00,4.9,256,6.40000009536743,0.39,33.5,20.7,16.5,101600,687,409,0.02,0.0,575,0.0,0.823,-0.7,0.17,112,784
2003-08-12 16:00:00,2003-08-12 15:00:00,5.1,254,6.59999990463257,0.41,32.9,20.8,16.5,101600,590,408,0.0,0.0,478,0.0,0.702,-1.0,0.19,112,740
2003-08-12 17:00:00,2003-08-12 16:00:00,5.1,257,6.80000019073486,0.47,31.4,20.8,16.5,101600,465,399,0.24,0.0,372,0.0,0.557,-1.26,0.2,93,703
2003-08-12 18:00:00,2003-08-12 17:00:00,4.9,265,6.69999980926514,0.54,29.3,20.8,16.5,101600,314,392,0.66,0.0,235,0.0,0.4,-1.48,0.2,79,603
2003-08-12 19:00:00,2003-08-12 18:00:00,4.3,272,6.19999980926514,0.63,26.9,20.8,16.5,101600,164,383,0.88,0.0,106,0.0,0.24,-1.69,0.15,58,445
2003-08-12 20:00:00,2003-08-12 19:00:00,3.7,274,5.69999980926514,0.72,24.7,20.8,16.5,101600,42,372,0.99,0.0,16,0.0,0.084,-1.89,0.11,26,190
2003-08-12 21:00:00,2003-08-12 20:00:00,3.3,274,5.19999980926514,0.81,22.7,20.8,16.5,101700,0,365,1.0,0.0,0,0.0,0.0,-2.1,0.08,0,0
2003-08-12 22:00:00,2003-08-12 21:00:00,3.4,272,4.90000009536743,0.89,21.1,20.9,16.5,101700,0,369,1.0,0.0,0,0.0,0.0,-2.34,0.06,0,0
2003-08-12 23:00:00,2003-08-12 22:00:00,3.4,271,5.19999980926514,0.92,20.2,20.9,16.5,101700,0,384,0.99,0.0,0,0.0,0.0,-2.58,0.08,0,0
2004-08-05 00:00:00,2004-08-04 23:00:00,3.4,28,6.59999990463257,0.87,19.2,18.2,14.4,101100,0,353,0.55,0.0,0,0.0,0.0,-2.83,0.19,0,0
2004-08-05 01:00:00,2004-08-05 00:00:00,3.1,30,6.19999980926514,0.88,18.8,18.2,14.4,101100,0,348,0.59,0.0,0,0.0,0.0,-3.08,0.15,0,0
2004-08-05 02:00:00,2004-08-05 01:00:00,2.9,30,5.80000019073486,0.9,18.2,18.2,14.4,101100,0,346,0.38,0.0,0,0.0,0.0,2.95,0.12,0,0
2004-08-05 03:00:00,2004-08-05 02:00:00,2.7,29,5.5,0.91,17.9,18.2,14.4,101100,0,348,0.49,0.0,0,0.0,0.0,2.7,0.1,0,0
2004-08-05 04:00:00,2004-08-05 03:00:00,2.5,25,5.19999980926514,0.92,17.7,18.2,14.4,101100,0,345,0.57,0.0,0,0.0,0.0,2.45,0.08,0,0
2004-08-05 05:00:00,2004-08-05 04:00:00,2.3,20,4.69999980926514,0.93,17.5,18.2,14.4,101100,0,346,0.5,0.0,0,0.0,0.0,2.22,0.05,0,0
2004-08-05 06:00:00,2004-08-05 05:00:00,2.6,20,4.5,0.94,17.8,18.3,14.4,101100,20,348,0.57,0.0,5,0.0,0.043,2.0,0.04,15,100
2004-08-05 07:00:00,2004-08-05 06:00:00,2.6,26,3.90000009536743,0.9,18.9,18.3,14.4,101100,104,351,0.59,0.0,48,0.0,0.195,1.8,0.02,56,248
2004-08-05 08:00:00,2004-08-05 07:00:00,2.6,23,3.5,0.86,20.2,18.3,14.5,101100,213,371,0.36,0.0,117,0.0,0.354,1.6,0.01,96,338
2004-08-05 09:00:00,2004-08-05 08:00:00,2.9,26,3.70000004768372,0.8,21.7,18.3,14.5,101100,312,375,0.41,0.0,203,0.0,0.513,1.38,0.02,109,414
2004-08-05 10:00:00,2004-08-05 09:00:00,3.1,33,4.0,0.74,23.3,18.3,14.5,101100,406,381,0.56,0.0,262,0.0,0.666,1.14,0.02,144,424
2004-08-05 11:00:00,2004-08-05 10:00:00,3.7,28,4.80000019073486,0.71,24.6,18.3,14.5,101100,494,392,0.48,0.0,324,0.0,0.801,0.86,0.06,170,451
2004-08-05 12:00:00,2004-08-05 11:00:00,4.3,34,5.59999990463257,0.63,26.4,18.3,14.5,101100,634,386,0.79,0.0,453,0.0,0.902,0.51,0.11,181,577
2004-08-05 13:00:00,2004-08-05 12:00:00,3.9,46,5.09999990463257,0.56,28.1,18.3,14.5,101000,758,389,0.79,0.0,614,0.0,0.95,0.1,0.07,144,755
2004-08-05 14:00:00,2004-08-05 13:00:00,4.0,54,5.09999990463257,0.5,29.3,18.3,14.5,101000,725,397,0.95,0.0,555,0.0,0.932,-0.33,0.07,170,692
2004-08-05 15:00:00,2004-08-05 14:00:00,3.9,56,5.09999990463257,0.46,30.2,18.3,14.5,101000,680,397,0.95,0.0,524,0.0,0.852,-0.71,0.07,156,696
2004-08-05 16:00:00,2004-08-05 15:00:00,3.8,55,4.90000009536743,0.42,30.6,18.3,14.5,101000,580,398,0.87,0.0,444,0.0,0.73,-1.02,0.06,136,666
2004-08-05 17:00:00,2004-08-05 16:00:00,3.7,47,4.80000019073486,0.41,30.3,18.4,14.5,100900,431,399,0.88,0.0,311,0.0,0.584,-1.28,0.06,120,564
2004-08-05 18:00:00,2004-08-05 17:00:00,3.6,36,5.19999980926514,0.41,29.7,18.4,14.5,100900,304,398,0.81,0.0,198,0.0,0.426,-1.5,0.08,106,479
2004-08-05 19:00:00,2004-08-05 18:00:00,3.2,30,5.80000019073486,0.47,28.2,18.4,14.5,100900,162,394,0.8,0.0,89,0.0,0.266,-1.71,0.12,73,338
2004-08-05 20:00:00,2004-08-05 19:00:00,3.2,39,6.40000009536743,0.56,25.8,18.4,14.5,100900,47,393,0.81,0.0,19,0.0,0.111,-1.91,0.17,28,172
2004-08-05 21:00:00,2004-08-05 20:00:00,3.5,58,7.19999980926514,0.61,24.2,18.5,14.5,101000,1,379,0.87,0.0,0,0.0,0.0,-2.11,0.25,1,0
2004-08-05 22:00:00,2004-08-05 21:00:00,3.7,78,7.80000019073486,0.63,23.1,18.5,14.5,101000,0,379,0.89,0.0,0,0.0,0.0,-2.34,0.32,0,0
2004-08-05 23:00:00,2004-08-05 22:00:00,4.1,89,8.39999961853027,0.6,23.0,18.5,14.5,101000,0,375,0.92,0.0,0,0.0,0.0,-2.59,0.4,0,0
2004-08-06 00:00:00,2004-08-05 23:00:00,3.8,94,7.90000009536743,0.61,22.1,18.5,14.5,101000,0,371,0.96,0.0,0,0.0,0.0,-2.83,0.33,0,0
2004-08-06 01:00:00,2004-08-06 00:00:00,3.4,99,7.30000019073486,0.63,21.5,18.5,14.5,101000,0,365,0.97,0.0,0,0.0,0.0,-3.08,0.26,0,0
2004-08-06 02:00:00,2004-08-06 01:00:00,3.0,99,6.69999980926514,0.65,20.8,18.6,14.5,101000,0,363,1.0,0.0,0,0.0,0.0,2.95,0.2,0,0
2004-08-06 03:00:00,2004-08-06 02:00:00,2.6,97,6.19999980926514,0.67,20.1,18.6,14.5,101000,0,361,0.99,0.0,0,0.0,0.0,2.7,0.15,0,0
2004-08-06 04:00:00,2004-08-06 03:00:00,2.6,100,6.0,0.72,19.3,18.6,14.5,101000,0,351,0.95,0.0,0,0.0,0.0,2.45,0.13,0,0
2004-08-06 05:00:00,2004-08-06 04:00:00,2.5,103,5.80000019073486,0.75,18.6,18.6,14.5,101000,0,348,0.96,0.0,0,0.0,0.0,2.21,0.12,0,0
2004-08-06 06:00:00,2004-08-06 05:00:00,2.5,107,5.5,0.77,18.7,18.6,14.5,101000,17,347,0.92,0.0,4,0.0,0.04,2.0,0.1,13,80
2004-08-06 07:00:00,2004-08-06 06:00:00,2.5,115,4.59999990463257,0.74,20.5,18.6,14.6,101100,112,345,0.67,0.0,58,0.0,0.191,1.8,0.05,54,305
2004-08-06 08:00:00,2004-08-06 07:00:00,2.0,125,2.90000009536743,0.68,22.7,18.7,14.6,101100,259,356,0.4,0.0,177,0.0,0.35,1.59,0.0,82,516
2004-08-06 09:00:00,2004-08-06 08:00:00,1.6,132,2.09999990463257,0.62,24.7,18.7,14.6,101100,398,366,0.21,0.0,312,0.0,0.51,1.38,0.0,86,639
2004-08-06 10:00:00,2004-08-06 09:00:00,1.3,124,1.70000004768372,0.58,26.4,18.7,14.6,101100,544,372,0.26,0.0,431,0.0,0.662,1.14,0.0,113,701
2004-08-06 11:00:00,2004-08-06 10:00:00,2.0,120,2.5,0.53,28.0,18.7,14.6,101100,605,386,0.68,0.0,465,0.0,0.797,0.85,0.0,140,650
2004-08-06 12:00:00,2004-08-06 11:00:00,1.3,165,1.70000004768372,0.5,29.0,18.7,14.6,101100,635,397,0.69,0.0,481,0.0,0.898,0.51,0.0,154,615
2004-08-06 13:00:00,2004-08-06 12:00:00,1.2,221,1.39999997615814,0.5,29.8,18.7,14.6,101100,677,393,0.49,0.0,503,0.0,0.945,0.1,0.0,174,620
2004-08-06 14:00:00,2004-08-06 13:00:00,1.2,239,1.39999997615814,0.49,30.1,18.7,14.6,101100,696,401,0.24,0.0,545,0.0,0.927,-0.33,0.0,151,682
2004-08-06 15:00:00,2004-08-06 14:00:00,1.3,257,1.5,0.48,30.3,18.8,14.6,101100,580,398,0.14,0.0,470,0.0,0.847,-0.71,0.0,110,627
2004-08-06 16:00:00,2004-08-06 15:00:00,2.1,270,2.59999990463257,0.49,29.4,18.8,14.6,101100,465,398,0.42,0.2,331,0.0,0.725,-1.02,0.0,134,499
2004-08-06 17:00:00,2004-08-06 16:00:00,3.0,287,3.79999995231628,0.55,28.0,18.8,14.6,101200,405,402,0.62,0.4,288,0.0,0.579,-1.28,0.02,117,526
2004-08-06 18:00:00,2004-08-06 17:00:00,3.1,290,4.59999990463257,0.61,26.4,18.8,14.6,101200,177,403,0.58,0.0,92,0.0,0.422,-1.5,0.05,85,225
2004-08-06 19:00:00,2004-08-06 18:00:00,3.4,293,5.09999990463257,0.66,25.1,18.9,14.6,101200,119,399,0.68,0.0,56,0.0,0.262,-1.71,0.07,63,216
2004-08-06 20:00:00,2004-08-06 19:00:00,3.6,297,6.0,0.71,23.5,18.9,14.6,101200,42,385,0.88,0.0,15,0.0,0.107,-1.91,0.13,27,141
2004-08-06 21:00:00,2004-08-06 20:00:00,3.6,301,6.0,0.78,21.9,18.9,14.6,101300,1,383,0.96,0.0,0,0.0,0.0,-2.11,0.13,1,0
2004-08-06 22:00:00,2004-08-06 21:00:00,3.3,305,5.90000009536743,0.83,20.6,18.9,14.6,101300,0,382,0.99,0.0,0,0.0,0.0,-2.34,0.13,0,0
2004-08-06 23:00:00,2004-08-06 22:00:00,3.0,301,5.0,0.87,19.9,19.0,14.6,101300,0,376,0.91,0.0,0,0.0,0.0,-2.59,0.07,0,0
2004-08-08 00:00:00,2004-08-07 23:00:00,1.3,342,2.70000004768372,0.97,18.8,19.3,14.7,101000,0,372,0.97,0.0,0,0.0,0.0,-2.83,0.0,0,0
2004-08-08 01:00:00,2004-08-08 00:00:00,1.2,348,2.0,0.99,18.4,19.3,14.8,101000,0,371,0.97,0.0,0,0.0,0.0,-3.09,0.0,0,0
2004-08-08 02:00:00,2004-08-08 01:00:00,1.3,21,2.0,0.99,18.3,19.3,14.8,101000,0,373,0.97,0.0,0,0.0,0.0,2.95,0.0,0,0
2004-08-08 03:00:00,2004-08-08 02:00:00,1.7,59,3.0,0.97,18.1,19.3,14.8,100900,0,367,0.97,0.0,0,0.0,0.0,2.69,0.0,0,0
2004-08-08 04:00:00,2004-08-08 03:00:00,2.2,87,4.80000019073486,0.92,18.1,19.4,14.8,100900,0,362,0.94,0.0,0,0.0,0.0,2.45,0.06,0,0
2004-08-08 05:00:00,2004-08-08 04:00:00,2.8,104,6.0,0.87,18.0,19.4,14.8,100900,0,356,0.82,0.0,0,0.0,0.0,2.21,0.13,0,0
2004-08-08 06:00:00,2004-08-08 05:00:00,3.2,113,6.30000019073486,0.8,18.5,19.4,14.8,100900,16,368,0.31,0.0,5,0.0,0.032,1.99,0.16,11,100
2004-08-08 07:00:00,2004-08-08 06:00:00,3.5,114,6.0,0.77,19.6,19.4,14.8,100900,107,353,0.16,0.0,58,0.0,0.184,1.79,0.13,49,316
2004-08-08 08:00:00,2004-08-08 07:00:00,3.6,114,5.19999980926514,0.71,21.3,19.4,14.8,100900,242,361,0.2,0.0,164,0.0,0.343,1.59,0.08,78,487
2004-08-08 09:00:00,2004-08-08 08:00:00,3.9,116,5.30000019073486,0.64,23.3,19.4,14.8,100900,343,368,0.18,0.0,237,0.0,0.503,1.37,0.09,106,492
2004-08-08 10:00:00,2004-08-08 09:00:00,4.2,120,5.5,0.59,25.0,19.4,14.8,100800,470,382,0.06,0.0,339,0.0,0.655,1.13,0.1,131,557
2004-08-08 11:00:00,2004-08-08 10:00:00,4.6,119,6.09999990463257,0.57,26.6,19.4,14.8,100800,640,376,0.01,0.0,517,0.0,0.788,0.85,0.14,123,729
2004-08-08 12:00:00,2004-08-08 11:00:00,5.1,120,6.80000019073486,0.52,28.1,19.4,14.8,100800,722,377,0.01,0.0,599,0.0,0.889,0.5,0.2,123,772
2004-08-08 13:00:00,2004-08-08 12:00:00,5.6,124,7.5,0.46,29.4,19.4,14.8,100700,770,382,0.03,0.0,649,0.0,0.936,0.09,0.28,121,806
2004-08-08 14:00:00,2004-08-08 13:00:00,5.9,128,7.90000009536743,0.4,30.3,19.4,14.8,100700,740,388,0.14,0.0,620,0.0,0.917,-0.33,0.33,120,781
2004-08-08 15:00:00,2004-08-08 14:00:00,5.7,130,7.90000009536743,0.36,30.8,19.4,14.8,100700,646,391,0.21,0.0,535,0.0,0.838,-0.7,0.33,111,720
2004-08-08 16:00:00,2004-08-08 15:00:00,5.5,128,7.69999980926514,0.34,30.8,19.4,14.8,100700,511,387,0.27,0.0,393,0.0,0.716,-1.01,0.31,118,598
2004-08-08 17:00:00,2004-08-08 16:00:00,5.1,125,7.30000019073486,0.35,30.4,19.4,14.8,100700,394,391,0.13,0.0,287,0.0,0.571,-1.27,0.26,107,531
2004-08-08 18:00:00,2004-08-08 17:00:00,4.2,117,6.69999980926514,0.38,29.8,19.5,14.8,100600,274,395,0.12,0.0,199,0.0,0.414,-1.49,0.2,75,495
2004-08-08 19:00:00,2004-08-08 18:00:00,3.8,110,7.09999990463257,0.39,28.9,19.5,14.8,100600,134,395,0.05,0.0,79,0.0,0.254,-1.7,0.23,55,315
2004-08-08 20:00:00,2004-08-08 19:00:00,3.9,106,7.80000019073486,0.45,26.9,19.5,14.8,100700,50,369,0.04,0.0,25,0.0,0.098,-1.9,0.32,25,256
2004-08-08 21:00:00,2004-08-08 20:00:00,4.4,105,8.69999980926514,0.5,25.3,19.5,14.9,100700,1,366,0.0,0.0,0,0.0,0.0,-2.11,0.45,1,0
2004-08-08 22:00:00,2004-08-08 21:00:00,4.9,106,9.39999961853027,0.52,24.6,19.5,14.9,100700,0,365,0.0,0.0,0,0.0,0.0,-2.34,0.56,0,0
2004-08-08 23:00:00,2004-08-08 22:00:00,6.0,114,10.6999998092651,0.56,23.6,19.5,14.9,100700,0,362,0.27,0.0,0,0.0,0.0,-2.59,0.77,0,0
2004-08-09 00:00:00,2004-08-08 23:00:00,5.7,117,10.1999998092651,0.58,23.1,19.6,14.9,100800,0,359,0.18,0.0,0,0.0,0.0,-2.84,0.69,0,0
2004-08-09 01:00:00,2004-08-09 00:00:00,5.2,118,9.60000038146973,0.6,22.5,19.6,14.9,100800,0,357,0.18,0.0,0,0.0,0.0,-3.09,0.59,0,0
2004-08-09 02:00:00,2004-08-09 01:00:00,4.9,116,9.19999980926514,0.62,21.8,19.6,14.9,100800,0,356,0.21,0.0,0,0.0,0.0,2.94,0.53,0,0
2004-08-09 03:00:00,2004-08-09 02:00:00,4.8,113,9.0,0.63,21.2,19.6,14.9,100800,0,351,0.11,0.0,0,0.0,0.0,2.69,0.49,0,0
2004-08-09 04:00:00,2004-08-09 03:00:00,4.7,110,8.89999961853027,0.64,20.6,19.6,14.9,100800,0,348,0.01,0.0,0,0.0,0.0,2.45,0.48,0,0
2004-08-09 05:00:00,2004-08-09 04:00:00,4.7,106,9.10000038146973,0.65,20.1,19.6,14.9,100800,0,345,0.02,0.0,0,0.0,0.0,2.21,0.51,0,0
2004-08-09 06:00:00,2004-08-09 05:00:00,4.9,104,9.10000038146973,0.65,20.1,19.6,14.9,100800,17,343,0.01,0.0,6,0.0,0.029,1.99,0.51,11,120
2004-08-09 07:00:00,2004-08-09 06:00:00,5.2,104,8.89999961853027,0.61,21.4,19.6,14.9,100800,116,341,0.07,0.0,70,0.0,0.181,1.78,0.48,46,389
2004-08-09 08:00:00,2004-08-09 07:00:00,5.2,106,8.10000038146973,0.57,23.2,19.6,14.9,100900,258,349,0.27,0.0,184,0.0,0.34,1.58,0.36,74,552
2004-08-09 09:00:00,2004-08-09 08:00:00,5.4,113,7.59999990463257,0.52,25.2,19.6,14.9,100900,411,352,0.49,0.0,318,0.0,0.499,1.37,0.29,93,664
2004-08-09 10:00:00,2004-08-09 09:00:00,5.6,116,7.69999980926514,0.49,27.1,19.6,14.9,100900,552,358,0.63,0.0,448,0.0,0.651,1.13,0.31,104,739
2004-08-09 11:00:00,2004-08-09 10:00:00,5.7,115,7.80000019073486,0.43,29.1,19.6,14.9,100900,659,365,0.82,0.0,548,0.0,0.784,0.84,0.32,111,776
2004-08-09 12:00:00,2004-08-09 11:00:00,6.1,116,8.30000019073486,0.39,30.5,19.7,14.9,100800,715,373,0.92,0.0,551,0.0,0.884,0.5,0.39,164,713
2004-08-09 13:00:00,2004-08-09 12:00:00,6.5,122,8.80000019073486,0.34,31.5,19.7,14.9,100800,737,379,0.87,0.0,556,0.0,0.93,0.09,0.46,181,693
2004-08-09 14:00:00,2004-08-09 13:00:00,6.4,127,8.80000019073486,0.32,32.0,19.7,14.9,100800,718,390,0.96,0.0,543,0.0,0.912,-0.33,0.46,175,687
2004-08-09 15:00:00,2004-08-09 14:00:00,6.3,129,8.60000038146973,0.31,32.1,19.7,14.9,100800,592,388,0.96,0.0,402,0.0,0.833,-0.7,0.43,190,543
2004-08-09 16:00:00,2004-08-09 15:00:00,6.1,129,8.39999961853027,0.32,32.0,19.7,14.9,100900,505,396,0.88,0.0,351,0.0,0.712,-1.01,0.4,154,537
2004-08-09 17:00:00,2004-08-09 16:00:00,5.6,126,8.0,0.32,31.6,19.7,15.0,100900,380,396,0.27,0.0,229,0.0,0.566,-1.27,0.34,151,427
2004-08-09 18:00:00,2004-08-09 17:00:00,4.9,118,7.69999980926514,0.36,30.7,19.7,15.0,100800,272,394,0.82,0.0,178,0.0,0.409,-1.49,0.31,94,447
2004-08-09 19:00:00,2004-08-09 18:00:00,4.7,112,8.10000038146973,0.38,29.5,19.8,15.0,100800,150,379,0.82,0.0,89,0.0,0.249,-1.7,0.36,61,361
2004-08-09 20:00:00,2004-08-09 19:00:00,4.4,111,8.39999961853027,0.43,27.6,19.8,15.0,100900,47,373,0.87,0.0,18,0.0,0.093,-1.9,0.4,29,193
2004-08-09 21:00:00,2004-08-09 20:00:00,4.4,107,8.69999980926514,0.45,26.1,19.8,15.0,101000,0,370,0.97,0.0,0,0.0,0.0,-2.11,0.45,0,0
2004-08-09 22:00:00,2004-08-09 21:00:00,5.0,103,9.69999980926514,0.45,25.3,19.8,15.0,101000,0,367,0.91,0.0,0,0.0,0.0,-2.34,0.61,0,0
2004-08-09 23:00:00,2004-08-09 22:00:00,5.8,109,10.6000003814697,0.48,24.4,19.8,15.0,101000,0,361,0.81,0.0,0,0.0,0.0,-2.59,0.76,0,0
2005-05-27 00:00:00,2005-05-26 23:00:00,2.0,278,2.79999995231628,0.8,14.6,12.4,8.8,101600,0,341,0.98,0.0,0,0.0,0.0,-2.88,0.0,0,0
