datetime_lst,datetime,ws10,wdir10,ws100,r2m,t2m,stl3,stl4,sp,ssrd,strd,tcc,tp,fdir,sd,alpha_sol,azimuth_sol,CF100,dhi,dni
2006-07-29 18:00:00,2006-07-29 17:00:00,3.4,277,4.59999990463257,0.51,26.0,20.0,15.3,100800,239,385,0.56,0.0,157,0.0,0.455,-1.53,0.05,82,357
2006-07-29 19:00:00,2006-07-29 18:00:00,3.0,293,4.30000019073486,0.55,25.0,20.0,15.3,100800,149,389,0.69,0.0,82,0.0,0.296,-1.73,0.04,67,281
2006-07-29 20:00:00,2006-07-29 19:00:00,2.2,304,4.09999990463257,0.62,23.1,20.0,15.3,100800,69,369,0.96,0.0,31,0.0,0.141,-1.93,0.03,38,221
2006-07-29 21:00:00,2006-07-29 20:00:00,1.8,301,3.29999995231628,0.73,20.9,20.0,15.3,100900,6,353,1.0,0.0,1,0.0,0.0,-2.13,0.01,5,20
2006-07-29 22:00:00,2006-07-29 21:00:00,0.6,266,1.89999997615814,0.78,19.9,20.0,15.3,100900,0,350,1.0,0.0,0,0.0,0.0,-2.35,0.0,0,0
2006-07-29 23:00:00,2006-07-29 22:00:00,0.8,151,1.70000004768372,0.84,18.4,20.0,15.3,100900,0,349,0.99,0.0,0,0.0,0.0,-2.59,0.0,0,0
2006-07-30 00:00:00,2006-07-29 23:00:00,1.3,164,2.40000009536743,0.89,17.4,20.0,15.3,100900,0,352,0.97,0.0,0,0.0,0.0,-2.84,0.0,0,0
2006-07-30 01:00:00,2006-07-30 00:00:00,1.7,178,3.20000004768372,0.9,17.0,20.0,15.3,100900,0,350,0.98,0.0,0,0.0,0.0,-3.08,0.0,0,0
2006-07-30 02:00:00,2006-07-30 01:00:00,1.9,188,3.5,0.89,16.9,20.0,15.3,100900,0,343,0.94,0.0,0,0.0,0.0,2.95,0.01,0,0
2006-07-30 03:00:00,2006-07-30 02:00:00,1.9,179,3.29999995231628,0.9,16.7,20.0,15.3,100900,0,344,0.76,0.0,0,0.0,0.0,2.71,0.01,0,0
2006-07-30 04:00:00,2006-07-30 03:00:00,1.8,163,3.5,0.9,16.9,20.0,15.3,100900,0,351,0.9,0.0,0,0.0,0.0,2.46,0.01,0,0
2006-07-30 05:00:00,2006-07-30 04:00:00,1.7,160,4.0,0.91,17.0,20.0,15.3,100900,0,349,0.71,0.0,0,0.0,0.0,2.23,0.02,0,0
2006-07-30 06:00:00,2006-07-30 05:00:00,2.0,162,4.30000019073486,0.9,18.2,20.0,15.3,100900,27,356,0.34,0.0,10,0.0,0.068,2.02,0.04,17,148
2006-07-30 07:00:00,2006-07-30 06:00:00,2.3,161,4.19999980926514,0.86,19.7,20.0,15.3,100900,95,358,0.32,0.0,47,0.0,0.218,1.82,0.03,48,217
2006-07-30 08:00:00,2006-07-30 07:00:00,2.6,170,3.5,0.76,21.7,20.0,15.3,100900,207,378,0.48,0.0,113,0.0,0.376,1.62,0.01,94,308
2006-07-30 09:00:00,2006-07-30 08:00:00,3.1,181,4.09999990463257,0.66,23.5,20.0,15.3,100900,285,388,0.82,0.0,137,0.0,0.536,1.41,0.03,148,268
2006-07-30 10:00:00,2006-07-30 09:00:00,3.7,193,4.80000019073486,0.58,25.2,20.0,15.3,100900,416,382,0.98,0.0,263,0.0,0.69,1.17,0.06,153,413
2006-07-30 11:00:00,2006-07-30 10:00:00,3.4,199,4.40000009536743,0.55,26.5,20.0,15.3,100900,562,393,0.96,0.0,372,0.0,0.827,0.88,0.04,190,506
2006-07-30 12:00:00,2006-07-30 11:00:00,4.3,210,5.59999990463257,0.49,27.8,19.9,15.3,100800,613,392,0.94,0.0,418,0.0,0.931,0.53,0.11,195,521
2006-07-30 13:00:00,2006-07-30 12:00:00,5.0,219,6.59999990463257,0.57,25.8,19.9,15.4,100800,594,398,0.99,2.4,381,0.0,0.981,0.11,0.19,213,458
2006-07-30 14:00:00,2006-07-30 13:00:00,5.5,245,7.5,0.64,24.3,19.9,15.4,100900,366,407,1.0,1.2,116,0.0,0.963,-0.34,0.28,250,141
2006-07-30 15:00:00,2006-07-30 14:00:00,5.0,255,6.80000019073486,0.71,23.4,19.9,15.4,100900,187,406,0.99,0.3,18,0.0,0.881,-0.73,0.2,169,23
2006-07-30 16:00:00,2006-07-30 15:00:00,4.6,252,6.59999990463257,0.71,23.0,19.9,15.4,100900,260,404,1.0,0.2,36,0.0,0.757,-1.04,0.19,224,52
2006-07-30 17:00:00,2006-07-30 16:00:00,4.3,248,6.69999980926514,0.74,22.1,19.9,15.4,100900,264,392,1.0,0.3,99,0.0,0.61,-1.3,0.2,165,173
2006-07-30 18:00:00,2006-07-30 17:00:00,3.7,249,6.30000019073486,0.79,21.2,19.9,15.4,101000,124,390,1.0,0.3,23,0.0,0.452,-1.52,0.16,101,53
2006-07-30 19:00:00,2006-07-30 18:00:00,3.2,245,5.69999980926514,0.82,20.1,19.9,15.4,101000,56,391,1.0,0.2,0,0.0,0.292,-1.73,0.11,56,0
2006-07-30 20:00:00,2006-07-30 19:00:00,3.6,241,6.5,0.84,19.2,19.9,15.4,101000,23,376,0.83,0.1,0,0.0,0.137,-1.93,0.18,23,0
2006-07-30 21:00:00,2006-07-30 20:00:00,3.5,240,6.5,0.85,18.4,19.9,15.4,101100,3,355,0.18,0.0,0,0.0,0.0,-2.13,0.18,3,0
2006-07-30 22:00:00,2006-07-30 21:00:00,3.1,236,6.30000019073486,0.86,17.7,19.9,15.4,101100,0,338,0.12,0.0,0,0.0,0.0,-2.35,0.16,0,0
2006-07-30 23:00:00,2006-07-30 22:00:00,2.7,224,5.90000009536743,0.94,16.2,19.9,15.4,101100,0,324,0.07,0.0,0,0.0,0.0,-2.59,0.13,0,0
2006-09-11 00:00:00,2006-09-10 23:00:00,2.0,109,4.0,0.91,13.4,16.4,16.4,102000,0,322,0.0,0.0,0,0.0,0.0,-2.86,0.02,0,0
2006-09-11 01:00:00,2006-09-11 00:00:00,1.9,113,3.79999995231628,0.91,13.2,16.4,16.4,102000,0,322,0.0,0.0,0,0.0,0.0,-3.12,0.02,0,0
2006-09-11 02:00:00,2006-09-11 01:00:00,1.9,116,3.59999990463257,0.92,12.5,16.4,16.4,102000,0,321,0.0,0.0,0,0.0,0.0,2.9,0.01,0,0
2006-09-11 03:00:00,2006-09-11 02:00:00,1.9,114,3.20000004768372,0.93,11.9,16.4,16.4,102000,0,321,0.0,0.0,0,0.0,0.0,2.64,0.0,0,0
2006-09-11 04:00:00,2006-09-11 03:00:00,1.7,112,3.0,0.93,11.6,16.4,16.4,101900,0,321,0.01,0.0,0,0.0,0.0,2.38,0.0,0,0
2006-09-11 05:00:00,2006-09-11 04:00:00,1.7,111,3.09999990463257,0.93,11.6,16.4,16.4,101900,0,321,0.04,0.0,0,0.0,0.0,2.12,0.0,0,0
2006-09-11 06:00:00,2006-09-11 05:00:00,1.7,108,3.29999995231628,0.93,11.6,16.4,16.4,101900,0,318,0.07,0.0,0,0.0,0.0,1.86,0.01,0,0
2006-09-11 07:00:00,2006-09-11 06:00:00,2.2,110,3.90000009536743,0.93,12.6,16.4,16.4,101900,26,320,0.1,0.0,11,0.0,0.052,1.64,0.02,15,214
2006-09-11 08:00:00,2006-09-11 07:00:00,2.1,117,3.90000009536743,0.88,15.8,16.4,16.4,101900,135,324,0.1,0.0,78,0.0,0.211,1.43,0.02,57,372
2006-09-11 09:00:00,2006-09-11 08:00:00,1.7,123,2.70000004768372,0.78,18.7,16.3,16.4,101900,278,328,0.15,0.0,193,0.0,0.366,1.21,0.0,85,539
2006-09-11 10:00:00,2006-09-11 09:00:00,1.6,127,2.09999990463257,0.71,20.9,16.3,16.4,101900,412,337,0.11,0.0,307,0.0,0.508,0.97,0.0,105,631
2006-09-11 11:00:00,2006-09-11 10:00:00,1.8,109,2.20000004768372,0.67,22.7,16.3,16.4,101900,501,340,0.18,0.0,375,0.0,0.626,0.69,0.0,126,640
2006-09-11 12:00:00,2006-09-11 11:00:00,1.8,116,2.29999995231628,0.63,24.3,16.3,16.4,101800,594,350,0.26,0.0,469,0.0,0.708,0.37,0.0,125,722
2006-09-11 13:00:00,2006-09-11 12:00:00,1.8,135,2.20000004768372,0.6,25.3,16.3,16.4,101800,607,356,0.09,0.0,463,0.0,0.74,0.03,0.0,144,687
2006-09-11 14:00:00,2006-09-11 13:00:00,2.0,170,2.5,0.55,26.1,16.3,16.4,101800,604,357,0.37,0.0,479,0.0,0.716,-0.32,0.0,125,730
2006-09-11 15:00:00,2006-09-11 14:00:00,1.7,169,2.20000004768372,0.52,26.4,16.3,16.4,101700,524,370,0.08,0.0,401,0.0,0.642,-0.64,0.0,123,670
2006-09-11 16:00:00,2006-09-11 15:00:00,1.7,153,2.20000004768372,0.52,26.1,16.4,16.4,101700,399,372,0.08,0.0,263,0.0,0.528,-0.93,0.0,136,522
2006-09-11 17:00:00,2006-09-11 16:00:00,1.6,145,2.29999995231628,0.56,25.6,16.4,16.4,101700,259,366,0.02,0.0,166,0.0,0.39,-1.17,0.0,93,437
2006-09-11 18:00:00,2006-09-11 17:00:00,1.4,113,2.09999990463257,0.65,24.3,16.4,16.4,101600,155,358,0.01,0.0,97,0.0,0.236,-1.4,0.0,58,415
2006-09-11 19:00:00,2006-09-11 18:00:00,2.2,93,2.40000009536743,0.72,21.6,16.4,16.4,101600,37,349,0.02,0.0,17,0.0,0.076,-1.6,0.0,20,223
2006-09-11 20:00:00,2006-09-11 19:00:00,2.4,94,2.79999995231628,0.85,18.5,16.4,16.4,101700,0,344,0.0,0.0,0,0.0,0.0,-1.83,0.0,0,0
2006-09-11 21:00:00,2006-09-11 20:00:00,2.2,100,3.29999995231628,0.9,16.9,16.5,16.4,101700,0,341,0.0,0.0,0,0.0,0.0,-2.08,0.01,0,0
2006-09-11 22:00:00,2006-09-11 21:00:00,2.2,107,3.5,0.92,16.5,16.5,16.4,101700,0,341,0.0,0.0,0,0.0,0.0,-2.34,0.01,0,0
2006-09-11 23:00:00,2006-09-11 22:00:00,2.3,113,4.09999990463257,0.92,15.9,16.5,16.4,101700,0,337,0.0,0.0,0,0.0,0.0,-2.6,0.03,0,0
2006-09-12 00:00:00,2006-09-11 23:00:00,2.4,115,4.09999990463257,0.92,15.4,16.5,16.4,101700,0,334,0.0,0.0,0,0.0,0.0,-2.86,0.03,0,0
2006-09-12 01:00:00,2006-09-12 00:00:00,2.3,113,3.90000009536743,0.93,14.9,16.5,16.4,101600,0,330,0.0,0.0,0,0.0,0.0,-3.12,0.02,0,0
2006-09-12 02:00:00,2006-09-12 01:00:00,2.1,115,3.79999995231628,0.94,14.3,16.5,16.4,101600,0,328,0.0,0.0,0,0.0,0.0,2.9,0.02,0,0
2006-09-12 03:00:00,2006-09-12 02:00:00,2.0,125,4.0,0.95,14.0,16.5,16.4,101600,0,325,0.0,0.0,0,0.0,0.0,2.64,0.02,0,0
2006-09-12 04:00:00,2006-09-12 03:00:00,2.0,137,4.30000019073486,0.95,13.6,16.5,16.4,101600,0,324,0.0,0.0,0,0.0,0.0,2.38,0.04,0,0
2006-09-12 05:00:00,2006-09-12 04:00:00,2.0,131,4.0,0.96,13.5,16.6,16.4,101500,0,322,0.0,0.0,0,0.0,0.0,2.12,0.02,0,0
2006-09-12 06:00:00,2006-09-12 05:00:00,1.8,127,4.0,0.96,13.2,16.6,16.4,101500,0,319,0.0,0.0,0,0.0,0.0,1.86,0.02,0,0
2006-09-12 07:00:00,2006-09-12 06:00:00,2.2,133,4.40000009536743,0.96,14.1,16.6,16.4,101500,25,317,0.0,0.0,10,0.0,0.047,1.63,0.04,15,200
2006-09-12 08:00:00,2006-09-12 07:00:00,2.3,145,4.40000009536743,0.93,17.1,16.6,16.4,101500,137,319,0.0,0.0,84,0.0,0.207,1.42,0.04,53,409
2006-09-12 09:00:00,2006-09-12 08:00:00,1.9,150,3.20000004768372,0.83,20.1,16.6,16.4,101600,282,324,0.0,0.0,202,0.0,0.362,1.2,0.0,80,571
2006-09-12 10:00:00,2006-09-12 09:00:00,1.8,145,2.5,0.73,22.4,16.6,16.4,101600,420,331,0.0,0.0,324,0.0,0.503,0.96,0.0,96,672
2006-09-12 11:00:00,2006-09-12 10:00:00,1.8,140,2.20000004768372,0.67,24.5,16.6,16.4,101600,532,338,0.0,0.0,425,0.0,0.621,0.69,0.0,107,731
2006-09-12 12:00:00,2006-09-12 11:00:00,2.2,139,2.70000004768372,0.62,26.0,16.6,16.4,101500,604,346,0.0,0.0,492,0.0,0.701,0.37,0.0,112,762
2006-09-12 13:00:00,2006-09-12 12:00:00,2.7,143,3.40000009536743,0.57,27.0,16.6,16.4,101500,631,352,0.0,0.0,516,0.0,0.733,0.03,0.01,115,771
2006-09-12 14:00:00,2006-09-12 13:00:00,3.1,149,4.0,0.55,27.8,16.6,16.4,101500,610,357,0.0,0.0,497,0.0,0.709,-0.32,0.02,113,763
2006-09-12 15:00:00,2006-09-12 14:00:00,3.3,156,4.40000009536743,0.53,28.1,16.6,16.4,101400,543,360,0.0,0.0,436,0.0,0.635,-0.64,0.04,107,735
2006-09-12 16:00:00,2006-09-12 15:00:00,3.2,160,4.30000019073486,0.52,28.2,16.6,16.4,101400,437,361,0.0,0.0,341,0.0,0.522,-0.92,0.04,96,684
2006-09-12 17:00:00,2006-09-12 16:00:00,2.3,157,3.90000009536743,0.54,27.8,16.6,16.4,101300,298,362,0.02,0.0,215,0.0,0.383,-1.17,0.02,83,575
2006-09-12 18:00:00,2006-09-12 17:00:00,1.6,141,3.90000009536743,0.63,26.3,16.7,16.4,101300,152,363,0.01,0.0,95,0.0,0.23,-1.39,0.02,57,417
2006-09-12 19:00:00,2006-09-12 18:00:00,2.0,131,4.5,0.77,22.5,16.7,16.4,101300,34,357,0.02,0.0,16,0.0,0.07,-1.6,0.04,18,228
2006-09-12 20:00:00,2006-09-12 19:00:00,2.3,133,5.40000009536743,0.82,20.6,16.7,16.4,101300,0,353,0.02,0.0,0,0.0,0.0,-1.82,0.09,0,0
2006-09-12 21:00:00,2006-09-12 20:00:00,2.4,138,5.80000019073486,0.84,19.8,16.7,16.4,101300,0,355,0.0,0.0,0,0.0,0.0,-2.08,0.12,0,0
2006-09-12 22:00:00,2006-09-12 21:00:00,2.5,143,6.19999980926514,0.85,18.9,16.8,16.4,101300,0,347,0.03,0.0,0,0.0,0.0,-2.34,0.15,0,0
2006-09-12 23:00:00,2006-09-12 22:00:00,2.5,140,6.0,0.91,18.7,16.8,16.4,101300,0,346,0.01,0.0,0,0.0,0.0,-2.6,0.13,0,0
2006-09-13 00:00:00,2006-09-12 23:00:00,2.6,145,6.0,0.91,18.3,16.8,16.4,101300,0,341,0.05,0.0,0,0.0,0.0,-2.86,0.13,0,0
2006-09-13 01:00:00,2006-09-13 00:00:00,2.6,150,6.0,0.91,18.2,16.8,16.4,101200,0,347,0.05,0.0,0,0.0,0.0,-3.12,0.13,0,0
2006-09-13 02:00:00,2006-09-13 01:00:00,2.6,151,6.0,0.91,17.8,16.8,16.4,101200,0,339,0.01,0.0,0,0.0,0.0,2.9,0.13,0,0
2006-09-13 03:00:00,2006-09-13 02:00:00,2.7,151,6.09999990463257,0.91,17.3,16.9,16.4,101200,0,336,0.0,0.0,0,0.0,0.0,2.64,0.14,0,0
2006-09-13 04:00:00,2006-09-13 03:00:00,2.9,157,6.59999990463257,0.91,16.9,16.9,16.4,101200,0,335,0.0,0.0,0,0.0,0.0,2.38,0.19,0,0
2006-09-13 05:00:00,2006-09-13 04:00:00,3.0,155,6.59999990463257,0.91,16.7,16.9,16.4,101100,0,334,0.0,0.0,0,0.0,0.0,2.12,0.19,0,0
2006-09-13 06:00:00,2006-09-13 05:00:00,3.0,151,6.59999990463257,0.91,16.5,16.9,16.4,101100,0,332,0.0,0.0,0,0.0,0.0,1.86,0.19,0,0
2006-09-13 07:00:00,2006-09-13 06:00:00,3.5,154,7.0,0.9,17.0,16.9,16.4,101100,22,332,0.0,0.0,9,0.0,0.043,1.63,0.22,13,180
2006-09-13 08:00:00,2006-09-13 07:00:00,3.8,160,6.90000009536743,0.83,18.8,16.9,16.4,101100,129,340,0.0,0.0,76,0.0,0.203,1.42,0.21,53,378
2006-09-13 09:00:00,2006-09-13 08:00:00,3.8,165,5.69999980926514,0.76,20.9,16.9,16.4,101100,269,344,0.08,0.0,190,0.0,0.357,1.2,0.11,79,543
2006-09-13 10:00:00,2006-09-13 09:00:00,3.9,169,5.30000019073486,0.69,22.9,16.9,16.4,101100,404,349,0.19,0.0,307,0.0,0.498,0.96,0.09,97,643
2006-09-13 11:00:00,2006-09-13 10:00:00,3.6,166,4.80000019073486,0.63,24.6,16.9,16.4,101100,513,355,0.3,0.0,403,0.0,0.615,0.68,0.06,110,698
2006-09-13 12:00:00,2006-09-13 11:00:00,4.0,173,5.40000009536743,0.6,25.8,16.9,16.4,101100,583,360,0.38,0.0,465,0.0,0.695,0.37,0.09,118,726
2006-09-13 13:00:00,2006-09-13 12:00:00,4.1,182,5.40000009536743,0.56,26.8,17.0,16.4,101100,595,367,0.28,0.0,465,0.0,0.726,0.02,0.09,130,700
2006-09-13 14:00:00,2006-09-13 13:00:00,3.7,189,4.90000009536743,0.54,27.4,17.0,16.4,101100,585,371,0.42,0.0,471,0.0,0.702,-0.32,0.06,114,729
2006-09-13 15:00:00,2006-09-13 14:00:00,3.2,191,4.30000019073486,0.52,27.6,17.0,16.4,101000,518,375,0.29,0.0,410,0.0,0.628,-0.64,0.04,108,698
2006-09-13 16:00:00,2006-09-13 15:00:00,2.7,189,3.59999990463257,0.5,27.8,17.0,16.4,101000,416,377,0.34,0.0,316,0.0,0.515,-0.92,0.01,100,641
2006-09-13 17:00:00,2006-09-13 16:00:00,1.6,181,2.5,0.52,27.2,17.0,16.4,100900,273,380,0.51,0.4,183,0.0,0.377,-1.17,0.0,90,497
2006-09-13 18:00:00,2006-09-13 17:00:00,1.0,119,2.29999995231628,0.6,25.6,17.1,16.4,100900,104,388,0.89,0.0,38,0.0,0.224,-1.39,0.0,66,171
2006-09-13 19:00:00,2006-09-13 18:00:00,1.7,106,3.70000004768372,0.71,22.4,17.1,16.4,100900,22,381,0.91,0.3,5,0.0,0.064,-1.6,0.02,17,78
2006-09-13 20:00:00,2006-09-13 19:00:00,2.2,116,5.19999980926514,0.77,20.7,17.1,16.4,100900,0,363,0.9,0.0,0,0.0,0.0,-1.82,0.08,0,0
2006-09-13 21:00:00,2006-09-13 20:00:00,2.6,123,6.30000019073486,0.8,20.0,17.1,16.4,100900,0,360,0.82,0.0,0,0.0,0.0,-2.08,0.16,0,0
2006-09-13 22:00:00,2006-09-13 21:00:00,3.0,133,6.90000009536743,0.82,19.7,17.2,16.4,100900,0,355,0.95,0.0,0,0.0,0.0,-2.34,0.21,0,0
2006-09-13 23:00:00,2006-09-13 22:00:00,3.3,140,7.5,0.79,19.4,17.2,16.4,100900,0,352,0.99,0.0,0,0.0,0.0,-2.6,0.28,0,0
2006-09-14 00:00:00,2006-09-13 23:00:00,3.3,142,7.30000019073486,0.8,19.3,17.2,16.4,100800,0,353,0.95,0.0,0,0.0,0.0,-2.86,0.26,0,0
2006-09-14 01:00:00,2006-09-14 00:00:00,3.3,145,7.30000019073486,0.82,19.0,17.2,16.4,100800,0,349,0.93,0.0,0,0.0,0.0,-3.12,0.26,0,0
2006-09-14 02:00:00,2006-09-14 01:00:00,3.2,143,7.09999990463257,0.85,18.3,17.3,16.4,100800,0,343,0.94,0.0,0,0.0,0.0,2.9,0.23,0,0
2006-09-14 03:00:00,2006-09-14 02:00:00,3.2,141,7.0,0.87,17.9,17.3,16.4,100800,0,344,0.96,0.0,0,0.0,0.0,2.63,0.22,0,0
2006-09-14 04:00:00,2006-09-14 03:00:00,3.0,138,6.80000019073486,0.86,17.9,17.3,16.4,100800,0,347,0.23,0.0,0,0.0,0.0,2.37,0.2,0,0
2006-09-14 05:00:00,2006-09-14 04:00:00,3.2,133,7.0,0.87,17.6,17.3,16.4,100700,0,341,0.21,0.0,0,0.0,0.0,2.11,0.22,0,0
2006-09-14 06:00:00,2006-09-14 05:00:00,3.4,129,7.30000019073486,0.86,17.4,17.3,16.4,100700,0,340,0.21,0.0,0,0.0,0.0,1.85,0.26,0,0
2006-09-14 07:00:00,2006-09-14 06:00:00,3.6,128,7.19999980926514,0.85,17.9,17.3,16.4,100700,18,341,0.09,0.0,3,0.0,0.038,1.62,0.25,15,60
2006-09-14 08:00:00,2006-09-14 07:00:00,3.9,129,6.80000019073486,0.79,19.5,17.3,16.4,100700,122,341,0.29,0.0,69,0.0,0.198,1.41,0.2,53,350
2006-09-14 09:00:00,2006-09-14 08:00:00,3.9,131,5.90000009536743,0.73,21.2,17.3,16.4,100700,262,344,0.62,0.0,178,0.0,0.353,1.19,0.13,84,516
2006-09-14 10:00:00,2006-09-14 09:00:00,4.1,130,5.59999990463257,0.68,22.8,17.3,16.4,100700,372,350,0.96,0.0,246,0.0,0.493,0.95,0.11,126,520
2006-09-14 11:00:00,2006-09-14 10:00:00,3.6,128,4.80000019073486,0.64,24.3,17.4,16.4,100700,485,354,0.96,0.0,326,0.0,0.609,0.68,0.06,159,569
2006-09-14 12:00:00,2006-09-14 11:00:00,3.7,122,4.80000019073486,0.58,25.8,17.4,16.4,100600,562,359,0.94,0.0,403,0.0,0.689,0.36,0.06,159,634
2006-09-14 13:00:00,2006-09-14 12:00:00,3.8,116,5.09999990463257,0.52,26.9,17.4,16.5,100600,573,363,0.84,0.0,396,0.0,0.72,0.02,0.07,177,601
2006-09-14 14:00:00,2006-09-14 13:00:00,4.0,118,5.40000009536743,0.47,27.6,17.4,16.5,100600,519,369,0.77,0.0,327,0.0,0.696,-0.32,0.09,192,510
2006-09-14 15:00:00,2006-09-14 14:00:00,3.8,128,5.09999990463257,0.48,27.0,17.4,16.5,100500,407,374,0.84,0.2,169,0.0,0.621,-0.64,0.07,238,290
2006-09-14 16:00:00,2006-09-14 15:00:00,2.6,160,3.70000004768372,0.53,25.7,17.4,16.5,100600,286,377,0.98,0.2,107,0.0,0.509,-0.92,0.02,179,220
2006-09-14 17:00:00,2006-09-14 16:00:00,1.2,211,2.20000004768372,0.56,25.0,17.5,16.5,100500,174,385,0.95,0.0,49,0.0,0.37,-1.16,0.0,125,135
2006-09-14 18:00:00,2006-09-14 17:00:00,1.0,291,1.5,0.69,23.4,17.5,16.5,100500,97,380,0.96,0.0,15,0.0,0.217,-1.39,0.0,82,70
2006-09-14 19:00:00,2006-09-14 18:00:00,1.8,342,2.20000004768372,0.78,21.1,17.5,16.5,100500,20,379,0.99,0.0,1,0.0,0.058,-1.6,0.0,19,17
2006-09-14 20:00:00,2006-09-14 19:00:00,1.7,6,3.0,0.81,20.1,17.5,16.5,100600,0,367,1.0,0.0,0,0.0,0.0,-1.82,0.0,0,0
2006-09-14 21:00:00,2006-09-14 20:00:00,1.7,26,3.79999995231628,0.83,19.5,17.5,16.5,100600,0,366,0.92,0.0,0,0.0,0.0,-2.08,0.02,0,0
2006-09-14 22:00:00,2006-09-14 21:00:00,2.0,58,5.0,0.8,19.4,17.6,16.5,100600,0,367,0.77,0.0,0,0.0,0.0,-2.34,0.07,0,0
2006-09-14 23:00:00,2006-09-14 22:00:00,3.1,96,7.0,0.74,19.4,17.6,16.5,100500,0,371,1.0,0.0,0,0.0,0.0,-2.6,0.22,0,0
2006-09-15 00:00:00,2006-09-14 23:00:00,3.1,101,6.90000009536743,0.71,19.1,17.6,16.5,100500,0,372,0.99,0.0,0,0.0,0.0,-2.86,0.21,0,0
2006-09-15 01:00:00,2006-09-15 00:00:00,2.9,94,6.40000009536743,0.69,18.7,17.6,16.5,100500,0,370,0.75,0.0,0,0.0,0.0,-3.13,0.17,0,0
2006-09-15 02:00:00,2006-09-15 01:00:00,3.1,85,6.80000019073486,0.69,18.3,17.6,16.5,100500,0,355,0.6,0.0,0,0.0,0.0,2.89,0.2,0,0
2006-09-15 03:00:00,2006-09-15 02:00:00,3.4,81,7.19999980926514,0.69,17.7,17.6,16.5,100500,0,352,0.61,0.0,0,0.0,0.0,2.63,0.25,0,0
2006-09-15 04:00:00,2006-09-15 03:00:00,3.7,79,7.5,0.7,17.2,17.7,16.5,100500,0,343,0.55,0.0,0,0.0,0.0,2.37,0.28,0,0
2006-09-15 05:00:00,2006-09-15 04:00:00,3.9,76,7.80000019073486,0.71,16.7,17.7,16.5,100500,0,332,0.49,0.0,0,0.0,0.0,2.11,0.32,0,0
2006-09-15 06:00:00,2006-09-15 05:00:00,4.1,72,8.0,0.73,16.3,17.7,16.5,100500,0,331,0.37,0.0,0,0.0,0.0,1.85,0.34,0,0
2006-09-15 07:00:00,2006-09-15 06:00:00,4.5,70,8.30000019073486,0.74,16.4,17.7,16.5,100500,18,326,0.69,0.0,6,0.0,0.034,1.62,0.39,12,120
2006-09-15 08:00:00,2006-09-15 07:00:00,4.7,71,8.5,0.72,17.5,17.7,16.5,100500,121,327,0.89,0.0,65,0.0,0.194,1.41,0.42,56,337
2006-09-15 09:00:00,2006-09-15 08:00:00,5.0,74,7.5,0.67,19.3,17.7,16.5,100500,257,322,1.0,0.0,162,0.0,0.348,1.19,0.28,95,475
2006-09-15 10:00:00,2006-09-15 09:00:00,5.3,73,7.40000009536743,0.64,21.3,17.7,16.5,100600,387,326,1.0,0.0,259,0.0,0.488,0.95,0.27,128,552
2006-09-15 11:00:00,2006-09-15 10:00:00,4.9,72,6.69999980926514,0.58,23.0,17.7,16.5,100600,498,331,1.0,0.0,353,0.0,0.604,0.67,0.2,145,622
2006-09-15 12:00:00,2006-09-15 11:00:00,5.3,68,7.19999980926514,0.54,24.3,17.7,16.5,100500,554,335,0.95,0.0,369,0.0,0.683,0.36,0.25,185,585
2006-09-15 13:00:00,2006-09-15 12:00:00,5.7,66,7.69999980926514,0.5,25.2,17.7,16.5,100500,611,337,0.0,0.0,472,0.0,0.713,0.02,0.31,139,722
2006-09-15 14:00:00,2006-09-15 13:00:00,5.8,64,8.0,0.5,25.5,17.7,16.5,100500,601,338,0.09,0.0,489,0.0,0.689,-0.32,0.34,112,769
2006-09-15 15:00:00,2006-09-15 14:00:00,6.0,65,8.30000019073486,0.5,25.6,17.7,16.5,100500,534,341,0.19,0.0,429,0.0,0.614,-0.64,0.39,105,744
2006-09-15 16:00:00,2006-09-15 15:00:00,6.1,67,8.69999980926514,0.51,25.1,17.8,16.5,100500,422,343,0.53,0.0,325,0.0,0.502,-0.92,0.45,97,675
2006-09-15 17:00:00,2006-09-15 16:00:00,5.4,67,8.39999961853027,0.54,24.5,17.8,16.5,100500,281,346,0.95,0.0,195,0.0,0.364,-1.16,0.4,86,548
2006-09-15 18:00:00,2006-09-15 17:00:00,5.1,68,8.69999980926514,0.58,23.4,17.8,16.5,100500,130,347,1.0,0.0,63,0.0,0.211,-1.38,0.45,67,301
2006-09-15 19:00:00,2006-09-15 18:00:00,4.8,69,8.69999980926514,0.63,21.7,17.8,16.5,100600,23,348,1.0,0.0,3,0.0,0.052,-1.59,0.45,20,58
2006-09-15 20:00:00,2006-09-15 19:00:00,4.4,68,8.39999961853027,0.67,20.6,17.8,16.5,100600,0,347,1.0,0.0,0,0.0,0.0,-1.82,0.4,0,0
2006-09-15 21:00:00,2006-09-15 20:00:00,4.2,62,8.19999980926514,0.7,20.0,17.8,16.5,100700,0,344,1.0,0.0,0,0.0,0.0,-2.08,0.37,0,0
2006-09-15 22:00:00,2006-09-15 21:00:00,4.3,59,8.30000019073486,0.73,19.2,17.9,16.5,100700,0,343,0.98,0.0,0,0.0,0.0,-2.34,0.39,0,0
2006-09-15 23:00:00,2006-09-15 22:00:00,4.5,61,8.60000038146973,0.74,18.8,17.9,16.5,100700,0,350,0.94,0.0,0,0.0,0.0,-2.6,0.43,0,0
